gender,height,weight,bmi_category,bmi,age,meals_per_day,exercise_level,bmr,carbs,proteins,fats,calories,fdc_id,food,fiber,protein,fat
0.0,0.0,0.0,0,0.0,40,3,0,1426.25,213.938,85.575,57.05,1711.502,335459,"Beans, Dry, Pinto, 11F-8035 (0% moisture)",4.3,22.3,1.07
0.0,0.0,0.0,0,0.0,22,3,1,1476.25,253.73,101.492,67.661,2029.837,323939,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KUZ",0.0,0.0,0.2
0.0,0.0,0.0,0,0.0,39,3,0,1152.75,172.912,69.165,46.11,1383.298,325345,"Peaches, raw, Region 3, n/a, Yes - Proximates,",0.0,0.0,0.18
0.0,0.0,0.0,0,0.0,33,3,0,1848.75,277.312,110.925,73.95,2218.498,2747660,"Peppers, banana or Hungarian wax, seeded, raw",1.79,0.723125,0.1314
0.0,0.0,0.0,0,0.0,36,2,3,1725.0,371.953,148.781,99.188,2975.628,2003586,"Flour, 00",2.656,11.4,1.52
0.0,0.0,0.0,0,0.0,23,4,1,1963.75,337.52,135.008,90.005,2700.157,327908,"Romaine Lettuce, Region 4, n/a, Yes - Proximates - NFY0101T5",0.0,0.0,0.34
0.0,0.0,0.0,0,0.0,27,2,0,1420.0,213.0,85.2,56.8,1704.0,335108,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 36, select",0.0,21.0,7.02
0.0,0.0,0.0,0,0.0,21,2,0,1295.25,194.288,77.715,51.81,1554.302,324870,"Proximates, Parmesan cheese, grated, KRAFT 100% (FL,MO) - NFY120DS3",0.0,0.0,28.7
0.0,0.0,0.0,0,0.0,23,2,1,1771.25,304.434,121.773,81.182,2435.466,333059,"Proximates, Tomatoes, diced, canned, STORE BRAND, GREAT VALUE & S&W PREMIUM (AL, CA1) - NFY120AMR",0.0,0.0,0.16
0.0,0.0,0.0,0,0.0,21,3,0,1743.75,261.562,104.625,69.75,2092.498,321358,"Hummus, commercial",5.4,7.35,17.1
0.0,0.0,0.0,0,0.0,22,3,0,2050.0,307.5,123.0,82.0,2460.0,327268,"Nectarines, Raw, Pass 2, Region 1, n/a, Yes, Proximates - NFY010BU9",0.0,0.0,0.43
0.0,0.0,0.0,0,0.0,32,4,0,1853.75,278.062,111.225,74.15,2224.498,333022,"Proximates, Tomatoes, diced, canned, HUNTS (AL, CA1) - NFY120ALO",0.0,0.0,0.49
0.0,0.0,0.0,0,0.0,18,3,0,1267.75,190.162,76.065,50.71,1521.298,328735,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP ALL NATURAL & HYVEE (MO,NY) - NFY120BQK",0.0,0.0,2.26
0.0,0.0,0.0,0,0.0,27,3,0,1280.25,192.038,76.815,51.21,1536.302,332195,"TDF, Sauce, pasta, HUNTS original, canned spaghetti sauce (FL1,MO1) - NFY0904Y3",1.8,0.0,0.0
0.0,0.0,0.0,0,0.0,23,3,4,1583.75,376.141,150.456,100.304,3009.124,332674,"Olives, Green Manzanilla, Mario - KY, TX",0.0,0.0,13.1
0.0,0.0,0.0,0,0.0,19,2,0,1895.0,284.25,113.7,75.8,2274.0,320395,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",0.0,24.0,2.24
0.0,0.0,0.0,0,0.0,50,4,0,1603.75,240.562,96.225,64.15,1924.498,334279,"Proximates, Sweet And Sour Pork, Chinese restaurant (CA2,NC1) - NFY0903JU",0.0,0.0,3.34
0.0,0.0,0.0,0,0.0,20,4,0,1324.0,198.6,79.44,52.96,1588.8,2263400,ground flaxseed meal,0.0,0.0,41.48
0.0,0.0,0.0,0,0.0,22,2,0,1990.0,298.5,119.4,79.6,2388.0,335678,"Beans, Dry, Pinto, 781 (0% moisture)",4.0,23.4,1.2
0.0,0.0,0.0,0,0.0,21,4,0,1304.0,195.6,78.24,52.16,1564.8,335442,"Beans, Dry, Tan (0% moisture)",4.4,26.8,1.14
0.0,0.0,0.0,0,0.0,23,3,0,1400.0,210.0,84.0,56.0,1680.0,335383,"Beans, Dry, Navy, 721 (0% moisture)",4.3,24.5,1.72
0.0,0.0,0.0,0,0.0,22,3,0,2056.25,308.438,123.375,82.25,2467.502,2346407,"Cabbage, green, raw",0.0,0.96125,0.2275
0.0,0.0,0.0,0,0.0,26,3,0,1465.25,219.788,87.915,58.61,1758.302,331683,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CA2,NC1) - 14B-05-02-TotalFat",0.0,0.0,5.18
0.0,0.0,0.0,0,0.0,25,3,0,1300.0,195.0,78.0,52.0,1560.0,330790,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1) ",0.0,24.9,0.0
0.0,0.0,0.0,0,0.0,24,2,1,1603.75,275.645,110.258,73.505,2205.157,336046,"Beans, Dry, Great Northern, 716 (0% moisture)",4.4,25.6,1.14
0.0,0.0,0.0,0,0.0,23,2,0,1865.25,279.787,111.915,74.61,2238.298,2710820,"Bulgur, dry, raw",11.72,11.75625,2.421
0.0,0.0,0.0,0,0.0,22,3,0,1109.0,166.35,66.54,44.36,1330.8,330823,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA2)",0.0,27.8,0.0
0.0,0.0,0.0,0,0.0,21,4,1,1527.75,262.582,105.033,70.022,2100.658,2685581,"Tomatoes, crushed, canned",1.944,1.4375,0.3975
0.0,0.0,0.0,0,0.0,20,3,0,1516.25,227.438,90.975,60.65,1819.502,326019,"Proximates, Cheese, swiss, slices (CO, CT) - 18c-16-05-Prox",0.0,0.0,31.3
0.0,0.0,0.0,0,0.0,22,3,0,1678.75,251.812,100.725,67.15,2014.498,790214,"Flour, rice, white, unenriched",0.5,6.94,1.3
0.0,0.0,0.0,0,0.0,21,3,0,2212.5,331.875,132.75,88.5,2655.0,330693,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NY1)",0.0,0.0,12.2
0.0,0.0,0.0,0,0.0,23,2,1,1798.75,309.16,123.664,82.443,2473.283,329207,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), KRAFT (IN,TX) - NFY120X4K",0.0,0.0,19.7
0.0,0.0,0.0,0,0.0,23,4,0,1491.25,223.688,89.475,59.65,1789.502,326063,"Cholesterol, Cheese, swiss, slices (IN, NY) - 18c-16-01-Chol",0.0,0.0,30.2
0.0,0.0,0.0,0,0.0,23,2,1,1354.0,232.719,93.088,62.058,1861.75,335012,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 13, upperchoice",0.0,28.2,11.0
0.0,0.0,0.0,0,0.0,19,3,0,1414.0,212.1,84.84,56.56,1696.8,335855,"Beans, Dry, Black, 597 (0% moisture)",4.1,25.4,1.28
0.0,0.0,0.0,0,0.0,22,2,2,1349.0,261.369,104.548,69.698,2090.95,331754,"Proximates, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-prox",0.0,0.0,42.7
0.0,0.0,0.0,0,0.0,22,3,0,1383.75,207.562,83.025,55.35,1660.498,321599,"Beans, snap, canned, drained - NFY121205",0.0,0.0,0.39
0.0,0.0,0.0,0,0.0,22,2,1,1773.75,304.863,121.945,81.297,2438.905,327699,"Strawberries, raw",1.8,0.64,0.22
0.0,0.0,0.0,0,0.0,29,4,0,1962.5,294.375,117.75,78.5,2355.0,2263994,"strawberries, fresh, raw",0.0,0.0,0.15
0.0,0.0,0.0,0,0.0,45,2,0,1475.25,221.288,88.515,59.01,1770.302,790032,"FLOUR, WHOLE WHEAT (UNENRICHED)",0.0,0.0,2.6
0.0,0.0,0.0,0,0.0,23,2,0,1641.25,246.188,98.475,65.65,1969.502,335347,"Beans, Dry, Navy, 245 (0% moisture)",4.1,22.9,1.39
0.0,0.0,0.0,0,0.0,28,3,0,1695.0,254.25,101.7,67.8,2034.0,326486,"Proximates, Mustard, yellow, store brand, AMERICAS CHOICE YELLOW MUSTARD & SHOP RITE YELLOW MUSTARD (NY,CT1) - NFY120I0M",0.0,0.0,3.22
0.0,0.0,0.0,0,0.0,21,2,0,1541.25,231.188,92.475,61.65,1849.502,333081,"Proximates, Tomatoes, diced, canned, DEL MONTE (CO, CT) - NFY120AN4",0.0,0.0,0.22
0.0,0.0,0.0,0,0.0,52,4,0,1219.0,182.85,73.14,48.76,1462.8,335473,"Beans, Dry, Pinto, 11F-8095 (0% moisture)",4.3,24.3,1.09
0.0,0.0,0.0,0,0.0,23,3,0,1485.25,222.788,89.115,59.41,1782.302,335866,"Beans, Dry, Black, 314 (0% moisture)",4.2,21.8,1.57
0.0,0.0,0.0,0,0.0,26,4,2,2018.75,391.133,156.453,104.302,3129.062,324380,"TDF, Pickles, kosher dill, spears, VLASIC (MI,OK) - NFY120HNC",1.0,0.0,0.0
0.0,0.0,0.0,0,0.0,31,3,0,2020.0,303.0,121.2,80.8,2424.0,789951,"Flour, wheat, all-purpose, enriched, unbleached",0.0,13.1,1.48
0.0,0.0,0.0,0,0.0,21,3,0,1212.75,181.912,72.765,48.51,1455.298,334194,"Fish, tuna, light, canned in water, drained solids",0.0,19.0,0.94
0.0,0.0,0.0,0,0.0,21,4,0,1570.0,235.5,94.2,62.8,1884.0,2003603,"Mushroom, beech",3.139,2.18,0.4494
0.0,0.0,0.0,0,0.0,23,2,1,1850.0,317.969,127.188,84.792,2543.756,327177,"Cantaloupe, Raw, Pass 2, Region 3, n/a, Yes, Proximates - NFY010DAX",0.0,0.0,0.01
0.0,0.0,0.0,0,0.0,20,3,0,1607.75,241.162,96.465,64.31,1929.298,328741,"Cholesterol & moisture, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPD",0.0,0.0,2.35
0.0,0.0,0.0,0,0.0,28,3,0,1417.75,212.662,85.065,56.71,1701.298,335505,"Beans, Dry, Pinto, 465 (0% moisture)",4.5,29.4,1.27
0.0,0.0,0.0,0,0.0,27,3,0,1604.0,240.6,96.24,64.16,1924.8,333990,"Proximates, Tuna, canned, in water, drained solids, store brand,  GREAT VALUE &  SAFEWAY (AL,CA1) - NFY090S5Y",0.0,0.0,0.87
0.0,0.0,0.0,0,0.0,18,2,0,1723.75,258.562,103.425,68.95,2068.498,2514328,"buckwheat, whole grain",0.0,0.0,3.21
0.0,0.0,0.0,0,0.0,22,2,0,1788.75,268.312,107.325,71.55,2146.498,335830,"Beans, Dry, Black, 276 (0% moisture)",4.1,24.4,1.54
0.0,0.0,0.0,0,0.0,23,2,4,1255.25,298.122,119.249,79.499,2384.975,330322,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY,NC) - NFY120ORF",0.0,8.06,0.1
0.0,0.0,0.0,0,0.0,28,3,0,1515.0,227.25,90.9,60.6,1818.0,335390,"Beans, Dry, Navy, 558 (0% moisture)",4.4,24.1,1.71
0.0,0.0,0.0,0,0.0,20,2,1,1706.25,293.262,117.305,78.203,2346.095,335653,"Beans, Dry, Pinto, 352 (0% moisture)",4.2,24.5,1.33
0.0,0.0,0.0,0,0.0,28,3,0,1427.5,214.125,85.65,57.1,1713.0,2711585,"Plantains, yellow, ripe, peeled, raw",1.98,0.0,0.0
0.0,0.0,0.0,0,0.0,21,3,2,1531.25,296.68,118.672,79.115,2373.443,335559,"Beans, Dry, Pinto, 479 (0% moisture)",3.8,23.3,1.36
0.0,0.0,0.0,0,0.0,28,3,0,1284.0,192.6,77.04,51.36,1540.8,335915,"Beans, Dry, Small White, 239 (0% moisture)",4.5,24.0,1.43
0.0,0.0,0.0,0,0.0,19,4,0,2010.0,301.5,120.6,80.4,2412.0,325871,"Bread, white, commercially prepared",2.3,9.43,3.59
0.0,0.0,0.0,0,0.0,23,4,1,1715.0,294.766,117.906,78.604,2358.124,331754,"Proximates, Chicken, skin, raw, from drumsticks and thighs, enhanced (OK1,MI1) - 14B-01-06-prox",0.0,0.0,42.7
0.0,0.0,0.0,0,0.0,31,3,3,1121.5,241.823,96.729,64.486,1934.582,335512,"Beans, Dry, Pinto, 696 (0% moisture)",3.9,21.6,1.3
0.0,0.0,0.0,0,0.0,48,3,0,1184.0,177.6,71.04,47.36,1420.8,324707,"TDF, Peanut butter, creamy, SKIPPY (FL,MO) - NFY120C8F",5.0,0.0,0.0
0.0,0.0,0.0,0,0.0,24,3,1,1319.0,226.703,90.681,60.454,1813.622,335386,"Beans, Dry, Navy, 525 (0% moisture)",4.2,24.3,1.36
0.0,0.0,0.0,0,0.0,21,4,0,1440.25,216.038,86.415,57.61,1728.302,330558,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (MI1) ",0.0,28.5,0.0
0.0,0.0,0.0,0,0.0,33,3,0,1642.75,246.412,98.565,65.71,1971.298,335408,"Beans, Dry, Navy, 565 (0% moisture)",4.4,23.9,1.52
0.0,0.0,0.0,0,0.0,37,3,0,1602.75,240.412,96.165,64.11,1923.298,328922,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (FL,MO) - NFY120DI3",0.0,0.0,20.7
0.0,0.0,0.0,0,0.0,16,3,0,1559.0,233.85,93.54,62.36,1870.8,2003600,"Mushroom, enoki",2.945,2.416875,0.245
0.0,0.0,0.0,0,0.0,23,3,1,1952.5,335.586,134.234,89.49,2684.69,332112,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (AL1) - NFY0904VF",0.0,0.0,1.38
0.0,0.0,0.0,0,0.0,22,3,1,1670.0,287.031,114.812,76.542,2296.25,2346385,"Cream cheese, full fat, block",0.0,5.78985,33.49
0.0,0.0,0.0,0,0.0,30,3,0,1566.25,234.938,93.975,62.65,1879.502,328189,"Proximates, Cheddar cheese, sliced, store brand, PUBLIX & SHOPRITE (CT,FL) - NFY120DF9",0.0,0.0,32.9
0.0,0.0,0.0,0,0.0,49,4,0,1405.25,210.788,84.315,56.21,1686.302,335740,"Beans, Dry, Small Red, 240 (0% moisture)",3.9,20.2,1.6
0.0,0.0,0.0,0,0.0,56,2,0,1147.75,172.162,68.865,45.91,1377.298,333658,"Proximates, Tuna, canned, in water, drained solids,  CHICKEN OF THE SEA CHUNK LIGHT, IN WATER  (FL,MO) - NFY090S3A",0.0,0.0,1.03
0.0,0.0,0.0,0,0.0,23,3,0,1672.75,250.912,100.365,66.91,2007.298,328856,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - NFY120DIE",0.0,0.0,21.5
0.0,0.0,0.0,0,0.0,32,4,2,1114.0,215.838,86.335,57.557,1726.705,2711451,"Plantains, green, unripe, peeled, raw",2.29,0.0,0.0
0.0,0.0,0.0,0,0.0,22,3,0,1295.25,194.288,77.715,51.81,1554.302,319915,Hummus - NFY12140Q,5.7,0.0,0.0
0.0,0.0,0.0,0,0.0,30,3,0,1157.75,173.662,69.465,46.31,1389.298,326779,"Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CE6",0.0,0.0,1.21
0.0,0.0,0.0,0,0.0,20,3,0,1766.25,264.938,105.975,70.65,2119.502,2687032,"Squash, acorn, raw",2.43,0.0,0.0
0.0,0.0,0.0,0,0.0,27,3,0,1891.25,283.688,113.475,75.65,2269.502,329252,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), SARGENTO (AZ,IN) - NFY120X6F",0.0,0.0,21.0
0.0,0.0,0.0,0,0.0,28,4,0,1376.5,206.475,82.59,55.06,1651.8,2710829,"Fonio, grain, dry, raw",2.197,7.16875,1.693
0.0,0.0,0.0,0,0.0,21,3,0,1275.25,191.288,76.515,51.01,1530.302,335643,"Beans, Dry, Pinto, 224 (0% moisture)",4.0,22.3,1.45
0.0,0.0,0.0,0,0.0,22,2,1,1210.25,208.012,83.205,55.47,1664.098,335970,"Beans, Dry, Great Northern, 726 (0% moisture)",4.6,28.7,1.24
0.0,0.0,0.0,0,0.0,18,4,0,1529.0,229.35,91.74,61.16,1834.8,326863,"Figs, Dried, Pass 2, Region 3, n/a, Yes, Proximates - NFY010CFL",0.0,0.0,1.57
0.0,0.0,0.0,0,0.0,23,2,4,1763.75,418.891,167.556,111.704,3351.124,335764,"Beans, Dry, Small Red, 493 (0% moisture)",3.9,20.7,1.29
0.0,0.0,0.0,0,0.0,21,2,0,1320.0,198.0,79.2,52.8,1584.0,320395,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",0.0,24.0,2.24
0.0,0.0,0.0,0,0.0,21,2,0,1324.0,198.6,79.44,52.96,1588.8,328617,"Proximates, Cheese, cheddar, sharp, block/chunk CABOT, SERIOUSLY SHARP (GA,NJ) - NFY120X0Y",0.0,0.0,34.0
0.0,0.0,0.0,0,0.0,23,2,0,1482.75,222.412,88.965,59.31,1779.298,2646175,"Beef, flank, steak, boneless, choice, raw",0.0,20.13125,9.399
0.0,0.0,0.0,0,0.0,28,4,0,1716.25,257.438,102.975,68.65,2059.502,1104705,"Flour, soy, defatted",0.0,51.1,3.33
0.0,0.0,0.0,0,0.0,25,3,0,1930.0,289.5,115.8,77.2,2316.0,324146,"BEEF BREAKFAST SAUSAGE, BANQUET BROWN N SERVE SAUSAGE LINKS, MAPLE FLAVOR",0.0,0.0,32.5
0.0,0.0,0.0,0,0.0,28,3,0,1466.5,219.975,87.99,58.66,1759.8,332401,"Pears, Bartlett, Region 4, n/a, Yes, Proximates - NFY0000AA",0.0,0.0,0.15
0.0,0.0,0.0,0,0.0,26,4,2,1412.5,273.672,109.469,72.979,2189.375,1750680,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",0.0,0.0,2.695
0.0,0.0,0.0,0,0.0,23,3,0,1981.25,297.188,118.875,79.25,2377.502,321536,"Beans, snap, canned, drained - NFY1211YP",0.0,0.0,0.3
0.0,0.0,0.0,0,0.0,22,3,0,1476.25,221.438,88.575,59.05,1771.502,2259774,"peppers, bell, yellow, raw, mini ",0.0,0.0,0.32
0.0,0.0,0.0,0,0.0,22,2,1,1517.5,260.82,104.328,69.552,2086.56,335369,"Beans, Dry, Navy, 234 (0% moisture)",4.2,22.4,1.64
0.0,0.0,0.0,0,0.0,23,3,0,1582.75,237.412,94.965,63.31,1899.298,325524,"Seeds, sunflower seed kernels, dry roasted, with salt added",10.3,21.0,56.1
0.0,0.0,0.0,0,0.0,23,2,0,1092.75,163.912,65.565,43.71,1311.298,1753462,"APPLES, HONEYCRISP, WITH SKIN, RAW",0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,31,2,0,1364.0,204.6,81.84,54.56,1636.8,335590,"Beans, Dry, Pinto, 808 (0% moisture)",4.2,25.7,1.28
0.0,0.0,0.0,0,0.0,23,3,3,1945.0,419.391,167.756,111.837,3355.121,335565,"Beans, Dry, Pinto, 426 (0% moisture)",3.8,24.8,1.13
0.0,0.0,0.0,0,0.0,59,2,4,1560.0,370.5,148.2,98.8,2964.0,327912,"Romaine Lettuce, Region 4, n/a, Yes - Fiber - NFY0101TC",2.0,0.0,0.0
0.0,0.0,0.0,0,0.0,70,2,0,1475.0,221.25,88.5,59.0,1770.0,325963,"TURKEY BREAKFAST SAUSAGE, BUTTERBALL",0.0,0.0,11.9
0.0,0.0,0.0,0,0.0,22,2,0,1921.25,288.188,115.275,76.85,2305.502,2685580,"Tomato, paste, canned, without salt added",4.704,4.234375,0.7325
0.0,0.0,0.0,0,0.0,17,3,0,1662.5,249.375,99.75,66.5,1995.0,330525,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MI1)",0.0,0.0,12.2
0.0,0.0,0.0,0,0.0,21,3,0,1693.75,254.062,101.625,67.75,2032.498,325686,"TDF, White bread, store brand, mixed composite (CA2,NC) - NFY0907GX",2.4,0.0,0.0
0.0,0.0,0.0,0,0.0,26,4,0,1923.75,288.562,115.425,76.95,2308.498,790513,"ONIONS, RED",2.3,0.0,0.0
0.0,0.0,0.0,0,0.0,34,3,0,1615.0,242.25,96.9,64.6,1938.0,335746,"Beans, Dry, Small Red, 473 (0% moisture)",4.1,23.7,0.98
0.0,0.0,0.0,0,0.0,20,4,0,1169.0,175.35,70.14,46.76,1402.8,335919,"Beans, Dry, Small White, 265 (0% moisture)",4.2,21.7,1.32
0.0,0.0,0.0,0,0.0,24,3,0,1323.75,198.562,79.425,52.95,1588.498,332569,"Bartlett Pears, Pass 2, Freeze Dried, Regions 1 & 4, n/a, Yes - Fiber, NFY0108TR",2.8,0.0,0.0
0.0,0.0,0.0,0,0.0,27,3,0,1605.25,240.788,96.315,64.21,1926.302,335397,"Beans, Dry, Navy, 213 (0% moisture)",4.6,24.5,1.43
0.0,0.0,0.0,0,0.0,22,4,0,1426.25,213.938,85.575,57.05,1711.502,2349756,"Cherries, dark red, sweet, raw",0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,49,3,0,1500.25,225.038,90.015,60.01,1800.302,335917,"Beans, Dry, Small White, 272 (0% moisture)",4.4,26.3,1.48
0.0,0.0,0.0,0,0.0,21,2,0,1468.75,220.312,88.125,58.75,1762.498,335824,"Beans, Dry, Black, 250 (0% moisture)",4.0,23.6,1.55
0.0,0.0,0.0,0,0.0,26,3,1,1627.5,279.727,111.891,74.594,2237.818,2710824,"Avocado, Hass, peeled, raw",0.0,1.8125,20.31
0.0,0.0,0.0,0,0.0,26,2,1,1845.0,317.109,126.844,84.562,2536.87,329830,"Cheese, dry white, queso seco",0.0,24.5,24.3
0.0,0.0,0.0,0,0.0,28,3,0,1365.0,204.75,81.9,54.6,1638.0,790839,"BANANAS, SLIGHTLY RIPE",0.0,0.0,0.14
0.0,0.0,0.0,0,0.0,29,3,0,1461.25,219.188,87.675,58.45,1753.502,335425,"Beans, Dry, Brown (0% moisture)",4.1,25.6,1.12
0.0,0.0,0.0,0,0.0,21,3,0,1855.0,278.25,111.3,74.2,2226.0,747016,American cheese,0.0,0.0,31.8
0.0,0.0,0.0,0,0.0,24,3,0,1189.0,178.35,71.34,47.56,1426.8,1104962,"Onions, white, raw",1.2,0.89,0.13
0.0,0.0,0.0,0,0.0,22,3,0,1645.0,246.75,98.7,65.8,1974.0,2514746,"Chicken, ground, with additives, raw",0.0,17.9125,7.161
0.0,0.0,0.0,0,0.0,20,3,0,1405.0,210.75,84.3,56.2,1686.0,2710816,"Melons, honeydew, raw",0.0,0.53125,0.2163
0.0,0.0,0.0,0,0.0,20,3,0,1487.5,223.125,89.25,59.5,1785.0,335773,"Beans, Dry, Small Red, 703 (0% moisture)",4.0,23.9,1.4
0.0,0.0,0.0,0,0.0,22,3,0,1280.25,192.038,76.815,51.21,1536.302,335697,"Beans, Dry, Small Red, 11F-8142 (0% moisture)",4.8,24.5,1.0
0.0,0.0,0.0,0,0.0,36,4,0,1696.25,254.438,101.775,67.85,2035.502,335966,"Beans, Dry, Great Northern, 11F-8139 (0% moisture)",4.5,26.4,1.28
0.0,0.0,0.0,0,0.0,25,3,0,1152.75,172.912,69.165,46.11,1383.298,2514424,"white rice, long grain, unenriched",0.0,0.0,0.975
0.0,0.0,0.0,0,0.0,22,2,0,1337.75,200.662,80.265,53.51,1605.298,335508,"Beans, Dry, Pinto, 743 (0% moisture)",4.0,21.8,1.18
0.0,0.0,0.0,0,0.0,16,3,1,1856.25,319.043,127.617,85.078,2552.342,335860,"Beans, Dry, Black, 225 (0% moisture)",3.9,23.7,1.26
0.0,0.0,0.0,0,0.0,24,3,0,1525.0,228.75,91.5,61.0,1830.0,336044,"Beans, Dry, Great Northern, 655 (0% moisture)",4.4,23.0,1.25
0.0,0.0,0.0,0,0.0,36,3,0,1429.0,214.35,85.74,57.16,1714.8,330457,"Proximates, Oil, coconut, BETTER BODY ORGANIC (CA2) - NFY120PDG",0.0,0.0,99.0
0.0,0.0,0.0,0,0.0,34,4,0,1097.75,164.662,65.865,43.91,1317.298,335391,"Beans, Dry, Navy, 281 (0% moisture)",4.7,24.9,1.73
0.0,0.0,0.0,0,0.0,22,3,0,1529.0,229.35,91.74,61.16,1834.8,334194,"Fish, tuna, light, canned in water, drained solids",0.0,19.0,0.94
0.0,0.0,0.0,0,0.0,20,3,1,1639.0,281.703,112.681,75.121,2253.625,336058,"Beans, Dry, Great Northern, 693 (0% moisture)",4.4,24.8,1.19
0.0,0.0,0.0,0,0.0,30,3,0,1335.25,200.288,80.115,53.41,1602.302,2711451,"Plantains, green, unripe, peeled, raw",2.29,0.0,0.0
0.0,0.0,0.0,0,0.0,22,2,0,1239.0,185.85,74.34,49.56,1486.8,334260,"Proximates, Sweet And Sour Pork, Chinese restaurant (IN1,NY1) - NFY0903IK",0.0,0.0,14.8
0.0,0.0,0.0,0,0.0,38,3,0,1725.0,258.75,103.5,69.0,2070.0,335434,"Beans, Dry, Tan, 11F-8005 (0% moisture)",4.7,27.6,1.34
0.0,0.0,0.0,0,0.0,28,3,0,1746.25,261.938,104.775,69.85,2095.502,334849,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",0.0,22.8,6.39
0.0,0.0,0.0,0,0.0,23,2,1,1820.0,312.812,125.125,83.417,2502.501,325778,"Proximates, White bread, store brand, PUBLIX BREAD (FL1) - NFY0907KN",0.0,0.0,3.3
0.0,0.0,0.0,0,0.0,22,2,0,1307.75,196.162,78.465,52.31,1569.298,2346404,"Sweet potatoes, orange flesh, without skin, raw",0.0,1.578125,0.375
0.0,0.0,0.0,0,0.0,26,2,0,1196.5,179.475,71.79,47.86,1435.8,334902,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 5, select",0.0,23.8,2.77
0.0,0.0,0.0,0,0.0,29,3,0,1600.0,240.0,96.0,64.0,1920.0,324795,"TDF, Peanut butter, creamy, JIF (MI,OK) - NFY120CAR",4.7,0.0,0.0
0.0,0.0,0.0,0,0.0,33,3,0,1380.0,207.0,82.8,55.2,1656.0,335012,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 13, upperchoice",0.0,28.2,11.0
0.0,0.0,0.0,0,0.0,25,3,0,2190.0,328.5,131.4,87.6,2628.0,335301,"Beans, Dry, Pink, 725 (0% moisture)",3.9,21.8,1.54
0.0,0.0,0.0,0,0.0,21,3,0,1152.75,172.912,69.165,46.11,1383.298,334648,"TDF, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901XA",5.7,0.0,0.0
0.0,0.0,0.0,0,0.0,23,3,0,1700.0,255.0,102.0,68.0,2040.0,335346,"Beans, Dry, Navy, 598 (0% moisture)",4.1,24.4,1.46
0.0,0.0,0.0,0,0.0,27,3,0,1314.0,197.1,78.84,52.56,1576.8,334834,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 21, lowerchoice",0.0,23.9,4.4
0.0,0.0,0.0,0,0.0,28,3,0,2408.75,361.312,144.525,96.35,2890.498,328367,"Proximates, Cheese, cheddar, natural shredded mild, KRAFT (IN,GA) - NFY120WQB",0.0,0.0,32.5
0.0,0.0,0.0,0,0.0,21,3,0,1294.0,194.1,77.64,51.76,1552.8,325736,"Proximates, White bread, store brand, SUNNYSIDE FARMS BREAD (CA2) - NFY0907JF",0.0,0.0,4.3
0.0,0.0,0.0,0,0.0,24,3,4,1349.0,320.388,128.155,85.437,2563.105,2647439,"Cheese, pasteurized process cheese food or product, American, singles",0.0,15.5672,23.86
0.0,0.0,0.0,0,0.0,25,3,2,1445.25,280.017,112.007,74.671,2240.135,335356,"Beans, Dry, Navy, 260 (0% moisture)",4.1,22.3,1.54
0.0,0.0,0.0,0,0.0,43,2,0,1470.0,220.5,88.2,58.8,1764.0,335391,"Beans, Dry, Navy, 281 (0% moisture)",4.7,24.9,1.73
0.0,0.0,0.0,0,0.0,35,2,0,1351.25,202.688,81.075,54.05,1621.502,324034,"TDF, Salsa, PACE CHUNKY, MEDIUM (MI,OK) - NFY090KZ1",1.8,0.0,0.0
