age,meals_per_day,exercise_level,bmr,carbs,proteins,fats,calories
18,3,0,1375.25,206.288,82.515,55.01,1650.302
23,3,0,1398.75,209.812,83.925,55.95,1678.498
18,3,0,1217.75,182.662,73.065,48.71,1461.298
41,3,0,1550.25,232.538,93.015,62.01,1860.302
24,3,1,1527.5,262.539,105.016,70.01,2100.31
22,3,1,1610.25,276.762,110.705,73.803,2214.095
21,3,1,1971.25,338.809,135.523,90.349,2710.469
18,4,0,1547.75,232.162,92.865,61.91,1857.298
30,3,0,1139.0,170.85,68.34,45.56,1366.8
24,2,0,1317.75,197.662,79.065,52.71,1581.298
26,2,0,1815.0,272.25,108.9,72.6,2178.0
17,3,4,1520.0,361.0,144.4,96.267,2888.003
25,3,0,2100.0,315.0,126.0,84.0,2520.0
29,3,0,1861.25,279.188,111.675,74.45,2233.502
23,3,2,1571.25,304.43,121.772,81.181,2435.437
23,3,0,1321.25,198.188,79.275,52.85,1585.502
49,3,0,1025.25,153.788,61.515,41.01,1230.302
27,3,0,1204.0,180.6,72.24,48.16,1444.8
16,4,0,1359.0,203.85,81.54,54.36,1630.8
22,2,0,1556.25,233.438,93.375,62.25,1867.502
55,3,0,1551.5,232.725,93.09,62.06,1861.8
30,4,0,1956.25,293.438,117.375,78.25,2347.502
47,3,0,1654.0,248.1,99.24,66.16,1984.8
17,3,1,1670.0,287.031,114.812,76.542,2296.25
29,3,0,1871.25,280.688,112.275,74.85,2245.502
37,4,0,1871.25,280.688,112.275,74.85,2245.502
22,3,0,1282.75,192.412,76.965,51.31,1539.298
25,3,0,1552.75,232.912,93.165,62.11,1863.298
22,3,2,1111.5,215.353,86.141,57.427,1722.819
39,2,1,1224.0,210.375,84.15,56.1,1683.0
25,3,2,1655.0,320.656,128.263,85.508,2565.248
35,3,0,1461.25,219.188,87.675,58.45,1753.502
22,2,4,1830.0,434.625,173.85,115.9,3477.0
20,3,0,1666.25,249.938,99.975,66.65,1999.502
39,3,0,1680.0,252.0,100.8,67.2,2016.0
25,2,0,1580.0,237.0,94.8,63.2,1896.0
15,3,0,1741.25,261.188,104.475,69.65,2089.502
18,3,0,1363.75,204.562,81.825,54.55,1636.498
22,2,4,1429.0,339.388,135.755,90.503,2715.099
34,4,0,1843.75,276.562,110.625,73.75,2212.498
23,2,2,1645.0,318.719,127.488,84.992,2549.756
23,3,1,1602.5,275.43,110.172,73.448,2203.44
23,2,0,1671.25,250.688,100.275,66.85,2005.502
50,3,0,1097.75,164.662,65.865,43.91,1317.298
22,3,2,1726.25,334.461,133.784,89.19,2675.69
24,3,0,1796.25,269.438,107.775,71.85,2155.502
22,3,1,2000.0,343.75,137.5,91.667,2750.003
22,2,0,2279.0,341.85,136.74,91.16,2734.8
23,2,0,1543.75,231.562,92.625,61.75,1852.498
23,3,0,1155.25,173.288,69.315,46.21,1386.302
25,3,0,2312.5,346.875,138.75,92.5,2775.0
48,3,0,1396.25,209.438,83.775,55.85,1675.502
43,3,0,1628.75,244.312,97.725,65.15,1954.498
22,2,0,1156.5,173.475,69.39,46.26,1387.8
33,4,0,1971.25,295.688,118.275,78.85,2365.502
36,3,0,1466.5,219.975,87.99,58.66,1759.8
23,3,0,1325.25,198.788,79.515,53.01,1590.302
29,3,0,1501.5,225.225,90.09,60.06,1801.8
21,4,4,1640.0,389.5,155.8,103.867,3116.003
22,2,0,1456.25,218.438,87.375,58.25,1747.502
47,2,0,1421.25,213.188,85.275,56.85,1705.502
22,3,0,1149.0,172.35,68.94,45.96,1378.8
35,3,0,1281.5,192.225,76.89,51.26,1537.8
40,3,0,1426.25,213.938,85.575,57.05,1711.502
22,3,1,1476.25,253.73,101.492,67.661,2029.837
39,3,0,1152.75,172.912,69.165,46.11,1383.298
33,3,0,1848.75,277.312,110.925,73.95,2218.498
36,2,3,1725.0,371.953,148.781,99.188,2975.628
23,4,1,1963.75,337.52,135.008,90.005,2700.157
27,2,0,1420.0,213.0,85.2,56.8,1704.0
21,2,0,1295.25,194.288,77.715,51.81,1554.302
23,2,1,1771.25,304.434,121.773,81.182,2435.466
21,3,0,1743.75,261.562,104.625,69.75,2092.498
22,3,0,2050.0,307.5,123.0,82.0,2460.0
32,4,0,1853.75,278.062,111.225,74.15,2224.498
18,3,0,1267.75,190.162,76.065,50.71,1521.298
27,3,0,1280.25,192.038,76.815,51.21,1536.302
23,3,4,1583.75,376.141,150.456,100.304,3009.124
19,2,0,1895.0,284.25,113.7,75.8,2274.0
50,4,0,1603.75,240.562,96.225,64.15,1924.498
20,4,0,1324.0,198.6,79.44,52.96,1588.8
22,2,0,1990.0,298.5,119.4,79.6,2388.0
21,4,0,1304.0,195.6,78.24,52.16,1564.8
23,3,0,1400.0,210.0,84.0,56.0,1680.0
22,3,0,2056.25,308.438,123.375,82.25,2467.502
26,3,0,1465.25,219.788,87.915,58.61,1758.302
25,3,0,1300.0,195.0,78.0,52.0,1560.0
24,2,1,1603.75,275.645,110.258,73.505,2205.157
23,2,0,1865.25,279.787,111.915,74.61,2238.298
22,3,0,1109.0,166.35,66.54,44.36,1330.8
21,4,1,1527.75,262.582,105.033,70.022,2100.658
20,3,0,1516.25,227.438,90.975,60.65,1819.502
22,3,0,1678.75,251.812,100.725,67.15,2014.498
21,3,0,2212.5,331.875,132.75,88.5,2655.0
23,2,1,1798.75,309.16,123.664,82.443,2473.283
23,4,0,1491.25,223.688,89.475,59.65,1789.502
23,2,1,1354.0,232.719,93.088,62.058,1861.75
19,3,0,1414.0,212.1,84.84,56.56,1696.8
22,2,2,1349.0,261.369,104.548,69.698,2090.95
22,3,0,1383.75,207.562,83.025,55.35,1660.498
22,2,1,1773.75,304.863,121.945,81.297,2438.905
29,4,0,1962.5,294.375,117.75,78.5,2355.0
45,2,0,1475.25,221.288,88.515,59.01,1770.302
23,2,0,1641.25,246.188,98.475,65.65,1969.502
28,3,0,1695.0,254.25,101.7,67.8,2034.0
21,2,0,1541.25,231.188,92.475,61.65,1849.502
52,4,0,1219.0,182.85,73.14,48.76,1462.8
23,3,0,1485.25,222.788,89.115,59.41,1782.302
26,4,2,2018.75,391.133,156.453,104.302,3129.062
31,3,0,2020.0,303.0,121.2,80.8,2424.0
21,3,0,1212.75,181.912,72.765,48.51,1455.298
21,4,0,1570.0,235.5,94.2,62.8,1884.0
23,2,1,1850.0,317.969,127.188,84.792,2543.756
20,3,0,1607.75,241.162,96.465,64.31,1929.298
28,3,0,1417.75,212.662,85.065,56.71,1701.298
27,3,0,1604.0,240.6,96.24,64.16,1924.8
18,2,0,1723.75,258.562,103.425,68.95,2068.498
22,2,0,1788.75,268.312,107.325,71.55,2146.498
23,2,4,1255.25,298.122,119.249,79.499,2384.975
28,3,0,1515.0,227.25,90.9,60.6,1818.0
20,2,1,1706.25,293.262,117.305,78.203,2346.095
28,3,0,1427.5,214.125,85.65,57.1,1713.0
21,3,2,1531.25,296.68,118.672,79.115,2373.443
28,3,0,1284.0,192.6,77.04,51.36,1540.8
19,4,0,2010.0,301.5,120.6,80.4,2412.0
23,4,1,1715.0,294.766,117.906,78.604,2358.124
31,3,3,1121.5,241.823,96.729,64.486,1934.582
48,3,0,1184.0,177.6,71.04,47.36,1420.8
24,3,1,1319.0,226.703,90.681,60.454,1813.622
21,4,0,1440.25,216.038,86.415,57.61,1728.302
33,3,0,1642.75,246.412,98.565,65.71,1971.298
37,3,0,1602.75,240.412,96.165,64.11,1923.298
16,3,0,1559.0,233.85,93.54,62.36,1870.8
23,3,1,1952.5,335.586,134.234,89.49,2684.69
22,3,1,1670.0,287.031,114.812,76.542,2296.25
30,3,0,1566.25,234.938,93.975,62.65,1879.502
49,4,0,1405.25,210.788,84.315,56.21,1686.302
56,2,0,1147.75,172.162,68.865,45.91,1377.298
23,3,0,1672.75,250.912,100.365,66.91,2007.298
32,4,2,1114.0,215.838,86.335,57.557,1726.705
22,3,0,1295.25,194.288,77.715,51.81,1554.302
30,3,0,1157.75,173.662,69.465,46.31,1389.298
20,3,0,1766.25,264.938,105.975,70.65,2119.502
27,3,0,1891.25,283.688,113.475,75.65,2269.502
28,4,0,1376.5,206.475,82.59,55.06,1651.8
21,3,0,1275.25,191.288,76.515,51.01,1530.302
22,2,1,1210.25,208.012,83.205,55.47,1664.098
18,4,0,1529.0,229.35,91.74,61.16,1834.8
23,2,4,1763.75,418.891,167.556,111.704,3351.124
21,2,0,1320.0,198.0,79.2,52.8,1584.0
21,2,0,1324.0,198.6,79.44,52.96,1588.8
23,2,0,1482.75,222.412,88.965,59.31,1779.298
28,4,0,1716.25,257.438,102.975,68.65,2059.502
25,3,0,1930.0,289.5,115.8,77.2,2316.0
28,3,0,1466.5,219.975,87.99,58.66,1759.8
26,4,2,1412.5,273.672,109.469,72.979,2189.375
23,3,0,1981.25,297.188,118.875,79.25,2377.502
22,3,0,1476.25,221.438,88.575,59.05,1771.502
22,2,1,1517.5,260.82,104.328,69.552,2086.56
23,3,0,1582.75,237.412,94.965,63.31,1899.298
23,2,0,1092.75,163.912,65.565,43.71,1311.298
31,2,0,1364.0,204.6,81.84,54.56,1636.8
23,3,3,1945.0,419.391,167.756,111.837,3355.121
59,2,4,1560.0,370.5,148.2,98.8,2964.0
70,2,0,1475.0,221.25,88.5,59.0,1770.0
22,2,0,1921.25,288.188,115.275,76.85,2305.502
17,3,0,1662.5,249.375,99.75,66.5,1995.0
21,3,0,1693.75,254.062,101.625,67.75,2032.498
26,4,0,1923.75,288.562,115.425,76.95,2308.498
34,3,0,1615.0,242.25,96.9,64.6,1938.0
20,4,0,1169.0,175.35,70.14,46.76,1402.8
24,3,0,1323.75,198.562,79.425,52.95,1588.498
27,3,0,1605.25,240.788,96.315,64.21,1926.302
22,4,0,1426.25,213.938,85.575,57.05,1711.502
49,3,0,1500.25,225.038,90.015,60.01,1800.302
21,2,0,1468.75,220.312,88.125,58.75,1762.498
26,3,1,1627.5,279.727,111.891,74.594,2237.818
26,2,1,1845.0,317.109,126.844,84.562,2536.87
28,3,0,1365.0,204.75,81.9,54.6,1638.0
29,3,0,1461.25,219.188,87.675,58.45,1753.502
21,3,0,1855.0,278.25,111.3,74.2,2226.0
24,3,0,1189.0,178.35,71.34,47.56,1426.8
22,3,0,1645.0,246.75,98.7,65.8,1974.0
20,3,0,1405.0,210.75,84.3,56.2,1686.0
20,3,0,1487.5,223.125,89.25,59.5,1785.0
22,3,0,1280.25,192.038,76.815,51.21,1536.302
36,4,0,1696.25,254.438,101.775,67.85,2035.502
25,3,0,1152.75,172.912,69.165,46.11,1383.298
22,2,0,1337.75,200.662,80.265,53.51,1605.298
16,3,1,1856.25,319.043,127.617,85.078,2552.342
24,3,0,1525.0,228.75,91.5,61.0,1830.0
36,3,0,1429.0,214.35,85.74,57.16,1714.8
34,4,0,1097.75,164.662,65.865,43.91,1317.298
22,3,0,1529.0,229.35,91.74,61.16,1834.8
20,3,1,1639.0,281.703,112.681,75.121,2253.625
30,3,0,1335.25,200.288,80.115,53.41,1602.302
22,2,0,1239.0,185.85,74.34,49.56,1486.8
38,3,0,1725.0,258.75,103.5,69.0,2070.0
28,3,0,1746.25,261.938,104.775,69.85,2095.502
23,2,1,1820.0,312.812,125.125,83.417,2502.501
22,2,0,1307.75,196.162,78.465,52.31,1569.298
26,2,0,1196.5,179.475,71.79,47.86,1435.8
29,3,0,1600.0,240.0,96.0,64.0,1920.0
33,3,0,1380.0,207.0,82.8,55.2,1656.0
25,3,0,2190.0,328.5,131.4,87.6,2628.0
21,3,0,1152.75,172.912,69.165,46.11,1383.298
23,3,0,1700.0,255.0,102.0,68.0,2040.0
27,3,0,1314.0,197.1,78.84,52.56,1576.8
28,3,0,2408.75,361.312,144.525,96.35,2890.498
21,3,0,1294.0,194.1,77.64,51.76,1552.8
24,3,4,1349.0,320.388,128.155,85.437,2563.105
25,3,2,1445.25,280.017,112.007,74.671,2240.135
43,2,0,1470.0,220.5,88.2,58.8,1764.0
35,2,0,1351.25,202.688,81.075,54.05,1621.502
30,3,0,1857.5,278.625,111.45,74.3,2229.0
22,3,0,1595.0,239.25,95.7,63.8,1914.0
41,3,0,1209.0,181.35,72.54,48.36,1450.8
20,3,2,1420.25,275.173,110.069,73.38,2201.388
22,3,0,1515.25,227.288,90.915,60.61,1818.302
21,3,2,1235.25,239.33,95.732,63.821,1914.637
24,2,1,1916.25,329.355,131.742,87.828,2634.84
26,2,0,1847.5,277.125,110.85,73.9,2217.0
25,2,0,1325.25,198.788,79.515,53.01,1590.302
23,2,4,1665.0,395.438,158.175,105.45,3163.502
27,3,0,1644.0,246.6,98.64,65.76,1972.8
24,3,0,1649.0,247.35,98.94,65.96,1978.8
27,2,0,1425.25,213.788,85.515,57.01,1710.302
38,3,0,1976.25,296.438,118.575,79.05,2371.502
31,3,0,1351.25,202.688,81.075,54.05,1621.502
21,3,0,2072.5,310.875,124.35,82.9,2487.0
23,3,1,1893.75,325.488,130.195,86.797,2603.905
23,3,1,1643.75,282.52,113.008,75.339,2260.163
23,3,0,1358.75,203.812,81.525,54.35,1630.498
22,3,0,1891.25,283.688,113.475,75.65,2269.502
22,2,0,1445.0,216.75,86.7,57.8,1734.0
23,2,0,1805.0,270.75,108.3,72.2,2166.0
29,2,1,1550.0,266.406,106.562,71.042,2131.25
21,2,4,1661.25,394.547,157.819,105.212,3156.372
39,3,0,1132.75,169.912,67.965,45.31,1359.298
25,4,0,1404.0,210.6,84.24,56.16,1684.8
18,3,1,1250.25,214.887,85.955,57.303,1719.095
22,3,0,1927.5,289.125,115.65,77.1,2313.0
16,3,4,1816.25,431.359,172.544,115.029,3450.873
27,2,0,1284.0,192.6,77.04,51.36,1540.8
53,3,0,1284.0,192.6,77.04,51.36,1540.8
23,3,0,1582.5,237.375,94.95,63.3,1899.0
38,3,0,1559.0,233.85,93.54,62.36,1870.8
23,3,0,1791.25,268.688,107.475,71.65,2149.502
51,2,0,1345.25,201.788,80.715,53.81,1614.302
30,2,1,1926.25,331.074,132.43,88.286,2648.59
21,3,0,1314.0,197.1,78.84,52.56,1576.8
26,2,3,1280.25,276.054,110.422,73.614,2208.43
45,3,0,1601.5,240.225,96.09,64.06,1921.8
27,2,0,1435.25,215.288,86.115,57.41,1722.302
28,2,0,1267.75,190.162,76.065,50.71,1521.298
21,3,0,1400.0,210.0,84.0,56.0,1680.0
23,4,0,1780.0,267.0,106.8,71.2,2136.0
22,4,0,1756.25,263.438,105.375,70.25,2107.502
26,3,2,1747.5,338.578,135.431,90.288,2708.628
24,2,0,1810.0,271.5,108.6,72.4,2172.0
23,2,0,1324.0,198.6,79.44,52.96,1588.8
20,2,0,1790.0,268.5,107.4,71.6,2148.0
24,3,0,1277.75,191.662,76.665,51.11,1533.298
50,3,0,1936.25,290.438,116.175,77.45,2323.502
19,4,3,1721.25,371.145,148.458,98.972,2969.16
37,3,0,1668.75,250.312,100.125,66.75,2002.498
23,3,0,1410.0,211.5,84.6,56.4,1692.0
27,3,0,1364.0,204.6,81.84,54.56,1636.8
22,4,0,1875.0,281.25,112.5,75.0,2250.0
40,4,0,1295.25,194.288,77.715,51.81,1554.302
23,3,0,1721.25,258.188,103.275,68.85,2065.502
21,3,0,1715.0,257.25,102.9,68.6,2058.0
33,3,0,1614.0,242.1,96.84,64.56,1936.8
28,2,0,1396.25,209.438,83.775,55.85,1675.502
29,3,3,1355.25,292.226,116.89,77.927,2337.807
25,3,4,1711.25,406.422,162.569,108.379,3251.375
22,3,0,1285.25,192.788,77.115,51.41,1542.302
25,3,0,1290.0,193.5,77.4,51.6,1548.0
49,3,1,1095.25,188.246,75.298,50.199,1505.967
31,2,0,1422.75,213.412,85.365,56.91,1707.298
25,2,2,1648.75,319.445,127.778,85.185,2555.557
27,4,4,1412.5,335.469,134.188,89.458,2683.75
22,2,1,2188.75,376.191,150.477,100.318,3009.534
30,3,0,2228.75,334.312,133.725,89.15,2674.498
25,4,0,1594.0,239.1,95.64,63.76,1912.8
22,3,1,1597.75,274.613,109.845,73.23,2196.902
26,2,3,1440.25,310.554,124.222,82.814,2484.43
23,3,0,1771.25,265.688,106.275,70.85,2125.502
23,3,1,1763.75,303.145,121.258,80.839,2425.163
15,3,2,1302.75,252.408,100.963,67.309,2019.265
43,2,1,1237.75,212.738,85.095,56.73,1701.902
35,4,2,1395.25,270.33,108.132,72.088,2162.64
21,2,0,1455.25,218.288,87.315,58.21,1746.302
21,3,0,1502.75,225.412,90.165,60.11,1803.298
25,4,3,1561.25,336.645,134.658,89.772,2693.16
25,3,0,2081.25,312.188,124.875,83.25,2497.502
30,4,0,1726.25,258.938,103.575,69.05,2071.502
28,4,0,1786.25,267.938,107.175,71.45,2143.502
26,3,2,1409.0,272.994,109.198,72.798,2183.95
24,2,0,1826.25,273.938,109.575,73.05,2191.502
33,3,0,1371.25,205.688,82.275,54.85,1645.502
20,2,0,1303.75,195.562,78.225,52.15,1564.498
26,3,0,1546.5,231.975,92.79,61.86,1855.8
21,3,2,1114.0,215.838,86.335,57.557,1726.705
20,2,1,1017.75,174.926,69.97,46.647,1399.407
65,3,4,1381.25,328.047,131.219,87.479,2624.375
53,3,0,1590.0,238.5,95.4,63.6,1908.0
23,4,2,1902.5,368.609,147.444,98.296,2948.876
22,4,0,1547.75,232.162,92.865,61.91,1857.298
32,2,0,1215.25,182.288,72.915,48.61,1458.302
38,3,0,1367.75,205.162,82.065,54.71,1641.298
20,3,0,1355.25,203.288,81.315,54.21,1626.302
27,3,2,1550.0,300.312,120.125,80.083,2402.495
23,3,0,1234.0,185.1,74.04,49.36,1480.8
24,2,0,1353.75,203.062,81.225,54.15,1624.498
25,3,2,1742.5,337.609,135.044,90.029,2700.873
22,3,1,1820.0,312.812,125.125,83.417,2502.501
24,3,0,1917.5,287.625,115.05,76.7,2301.0
24,3,2,1319.0,255.556,102.223,68.148,2044.448
22,3,0,1486.25,222.938,89.175,59.45,1783.502
21,3,3,1272.75,274.437,109.775,73.183,2195.495
40,3,1,1390.25,238.949,95.58,63.72,1911.596
22,2,0,1733.75,260.062,104.025,69.35,2080.498
22,3,0,2016.25,302.438,120.975,80.65,2419.502
50,3,0,1373.75,206.062,82.425,54.95,1648.498
22,3,0,1269.0,190.35,76.14,50.76,1522.8
21,2,0,1402.75,210.412,84.165,56.11,1683.298
26,3,1,1169.0,200.922,80.369,53.579,1607.375
25,3,0,1520.25,228.038,91.215,60.81,1824.302
25,3,0,1330.0,199.5,79.8,53.2,1596.0
28,3,1,2237.5,384.57,153.828,102.552,3076.56
30,2,0,1375.0,206.25,82.5,55.0,1650.0
24,3,0,1896.25,284.438,113.775,75.85,2275.502
23,3,0,1371.25,205.688,82.275,54.85,1645.502
24,3,0,1866.25,279.938,111.975,74.65,2239.502
22,3,0,1836.25,275.438,110.175,73.45,2203.502
46,3,0,1367.5,205.125,82.05,54.7,1641.0
25,3,0,1891.25,283.688,113.475,75.65,2269.502
32,3,0,1029.0,154.35,61.74,41.16,1234.8
37,3,0,1425.25,213.788,85.515,57.01,1710.302
25,3,0,1591.25,238.688,95.475,63.65,1909.502
27,3,0,1912.5,286.875,114.75,76.5,2295.0
22,2,1,1491.25,256.309,102.523,68.349,2050.469
22,3,0,1509.0,226.35,90.54,60.36,1810.8
23,3,1,1740.0,299.062,119.625,79.75,2392.498
29,3,0,1414.0,212.1,84.84,56.56,1696.8
23,4,4,1905.0,452.438,180.975,120.65,3619.502
21,2,0,1500.0,225.0,90.0,60.0,1800.0
22,2,0,1947.5,292.125,116.85,77.9,2337.0
24,3,0,1937.5,290.625,116.25,77.5,2325.0
23,2,0,1421.25,213.188,85.275,56.85,1705.502
38,3,0,1415.25,212.288,84.915,56.61,1698.302
22,3,0,1395.0,209.25,83.7,55.8,1674.0
22,3,0,1676.25,251.438,100.575,67.05,2011.502
22,3,4,1149.0,272.888,109.155,72.77,2183.102
28,3,0,1635.0,245.25,98.1,65.4,1962.0
20,4,0,1857.5,278.625,111.45,74.3,2229.0
30,3,1,1755.0,301.641,120.656,80.438,2413.13
27,3,0,1422.75,213.412,85.365,56.91,1707.298
29,2,0,1328.75,199.312,79.725,53.15,1594.498
24,2,0,1666.25,249.938,99.975,66.65,1999.502
24,3,0,1333.75,200.062,80.025,53.35,1600.498
27,3,0,1560.25,234.038,93.615,62.41,1872.302
23,3,0,1591.25,238.688,95.475,63.65,1909.502
23,2,0,1650.0,247.5,99.0,66.0,1980.0
25,4,0,1868.75,280.312,112.125,74.75,2242.498
29,2,0,1820.0,273.0,109.2,72.8,2184.0
23,2,0,1112.75,166.912,66.765,44.51,1335.298
27,3,0,1712.5,256.875,102.75,68.5,2055.0
23,2,1,1698.75,291.973,116.789,77.859,2335.779
33,2,0,1332.75,199.912,79.965,53.31,1599.298
22,2,0,1670.0,250.5,100.2,66.8,2004.0
43,3,4,1783.75,423.641,169.456,112.971,3389.127
22,3,0,1521.5,228.225,91.29,60.86,1825.8
23,3,1,1521.25,261.465,104.586,69.724,2091.72
45,2,0,1232.75,184.912,73.965,49.31,1479.298
24,3,0,1353.75,203.062,81.225,54.15,1624.498
24,3,0,1993.75,299.062,119.625,79.75,2392.498
20,3,1,1240.25,213.168,85.267,56.845,1705.345
21,3,0,1703.75,255.562,102.225,68.15,2044.498
22,4,0,2138.75,320.812,128.325,85.55,2566.498
35,3,0,1156.5,173.475,69.39,46.26,1387.8
25,3,0,1594.0,239.1,95.64,63.76,1912.8
24,3,0,2053.75,308.062,123.225,82.15,2464.498
19,3,0,1800.0,270.0,108.0,72.0,2160.0
22,2,0,1645.0,246.75,98.7,65.8,1974.0
23,3,0,1290.0,193.5,77.4,51.6,1548.0
23,3,0,2130.0,319.5,127.8,85.2,2556.0
25,2,1,1811.25,311.309,124.523,83.016,2490.472
22,3,0,1446.5,216.975,86.79,57.86,1735.8
28,3,0,1555.25,233.288,93.315,62.21,1866.302
34,3,3,1367.75,294.921,117.968,78.646,2359.37
36,3,0,1506.5,225.975,90.39,60.26,1807.8
21,3,4,1182.75,280.903,112.361,74.907,2247.219
22,2,3,1410.25,304.085,121.634,81.089,2432.677
20,2,0,1470.25,220.538,88.215,58.81,1764.302
17,4,4,1542.5,366.344,146.538,97.692,2930.756
42,2,0,1237.75,185.662,74.265,49.51,1485.298
20,4,1,1687.5,290.039,116.016,77.344,2320.316
23,3,1,1872.5,321.836,128.734,85.823,2574.687
23,2,4,1722.5,409.094,163.638,109.092,3272.756
28,3,2,1696.25,328.648,131.459,87.64,2629.188
21,3,1,1285.25,220.902,88.361,58.907,1767.215
20,4,0,1867.5,280.125,112.05,74.7,2241.0
32,3,0,2025.0,303.75,121.5,81.0,2430.0
43,2,0,1525.25,228.788,91.515,61.01,1830.302
24,3,2,1828.75,354.32,141.728,94.485,2834.557
20,3,0,1465.0,219.75,87.9,58.6,1758.0
18,3,0,1630.25,244.538,97.815,65.21,1956.302
23,2,0,2023.75,303.562,121.425,80.95,2428.498
23,3,2,1632.5,316.297,126.519,84.346,2530.378
37,3,0,1821.25,273.188,109.275,72.85,2185.502
20,3,0,1417.5,212.625,85.05,56.7,1701.0
23,2,3,1632.5,352.008,140.803,93.869,2816.065
29,4,0,1381.5,207.225,82.89,55.26,1657.8
22,3,0,1160.25,174.038,69.615,46.41,1392.302
20,2,0,1270.25,190.538,76.215,50.81,1524.302
19,2,1,1600.0,275.0,110.0,73.333,2199.997
24,3,0,1950.0,292.5,117.0,78.0,2340.0
58,4,0,1563.75,234.562,93.825,62.55,1876.498
23,3,0,1901.25,285.188,114.075,76.05,2281.502
20,3,0,1966.25,294.938,117.975,78.65,2359.502
22,2,2,1776.25,344.148,137.659,91.773,2753.185
22,2,4,1880.0,446.5,178.6,119.067,3572.003
20,2,1,1736.25,298.418,119.367,79.578,2387.342
23,3,0,2243.75,336.562,134.625,89.75,2692.498
18,3,0,1873.75,281.062,112.425,74.95,2248.498
15,4,0,1292.75,193.912,77.565,51.71,1551.298
20,4,0,1875.0,281.25,112.5,75.0,2250.0
25,3,1,1673.75,287.676,115.07,76.714,2301.41
23,3,0,1440.0,216.0,86.4,57.6,1728.0
25,3,0,1972.5,295.875,118.35,78.9,2367.0
23,3,0,2028.75,304.312,121.725,81.15,2434.498
30,3,1,1908.75,328.066,131.227,87.484,2624.528
33,3,1,1902.5,326.992,130.797,87.198,2615.938
47,2,0,1019.0,152.85,61.14,40.76,1222.8
30,3,0,1436.25,215.438,86.175,57.45,1723.502
30,3,0,2098.75,314.812,125.925,83.95,2518.498
22,3,0,1110.25,166.538,66.615,44.41,1332.302
24,2,0,1287.75,193.162,77.265,51.51,1545.298
29,3,0,1665.25,249.788,99.915,66.61,1998.302
22,4,4,1728.75,410.578,164.231,109.488,3284.628
19,3,0,1244.0,186.6,74.64,49.76,1492.8
23,2,4,1600.0,380.0,152.0,101.333,3039.997
21,2,3,1733.75,373.84,149.536,99.691,2990.723
23,3,1,1781.25,306.152,122.461,81.641,2449.221
44,2,2,1770.0,342.938,137.175,91.45,2743.502
27,2,0,1521.25,228.188,91.275,60.85,1825.502
34,3,0,1119.0,167.85,67.14,44.76,1342.8
23,2,0,1713.75,257.062,102.825,68.55,2056.498
60,3,0,1310.25,196.538,78.615,52.41,1572.302
25,3,4,1384.0,328.7,131.48,87.653,2629.597
22,3,1,1850.0,317.969,127.188,84.792,2543.756
21,3,2,1272.75,246.595,98.638,65.759,1972.763
45,3,1,1522.5,261.68,104.672,69.781,2093.437
20,3,1,1627.75,279.77,111.908,74.605,2238.157
37,3,0,1680.0,252.0,100.8,67.2,2016.0
19,3,3,1184.0,255.3,102.12,68.08,2042.4
26,3,0,1249.0,187.35,74.94,49.96,1498.8
25,2,0,1414.0,212.1,84.84,56.56,1696.8
24,3,0,1619.0,242.85,97.14,64.76,1942.8
22,3,4,1527.5,362.781,145.112,96.742,2902.25
27,4,0,1664.0,249.6,99.84,66.56,1996.8
42,3,0,1587.75,238.162,95.265,63.51,1905.298
42,4,0,1205.25,180.788,72.315,48.21,1446.302
18,2,0,1473.75,221.062,88.425,58.95,1768.498
20,3,0,1489.0,223.35,89.34,59.56,1786.8
24,4,3,1678.75,361.98,144.792,96.528,2895.84
39,3,0,1054.0,158.1,63.24,42.16,1264.8
15,4,1,1600.0,275.0,110.0,73.333,2199.997
39,2,0,1462.75,219.412,87.765,58.51,1755.298
31,3,0,1607.75,241.162,96.465,64.31,1929.298
25,2,0,1570.0,235.5,94.2,62.8,1884.0
26,3,0,1209.0,181.35,72.54,48.36,1450.8
34,4,0,1683.75,252.562,101.025,67.35,2020.498
22,3,0,1147.75,172.162,68.865,45.91,1377.298
40,3,0,1409.0,211.35,84.54,56.36,1690.8
34,4,0,861.5,129.225,51.69,34.46,1033.8
55,3,0,1531.25,229.688,91.875,61.25,1837.502
20,3,3,1307.75,281.984,112.793,75.196,2255.872
24,3,0,1516.25,227.438,90.975,60.65,1819.502
44,4,0,1846.25,276.938,110.775,73.85,2215.502
20,3,0,1339.0,200.85,80.34,53.56,1606.8
26,2,0,1134.0,170.1,68.04,45.36,1360.8
25,3,0,1911.25,286.688,114.675,76.45,2293.502
56,3,0,1336.25,200.438,80.175,53.45,1603.502
21,2,0,1622.5,243.375,97.35,64.9,1947.0
22,3,1,1818.75,312.598,125.039,83.359,2500.779
22,3,0,1507.5,226.125,90.45,60.3,1809.0
21,2,2,1374.0,266.213,106.485,70.99,2129.702
21,3,0,1665.25,249.788,99.915,66.61,1998.302
46,4,0,1926.25,288.938,115.575,77.05,2311.502
23,4,0,1673.75,251.062,100.425,66.95,2008.498
23,3,0,1888.75,283.312,113.325,75.55,2266.498
25,3,0,1381.25,207.188,82.875,55.25,1657.502
33,3,0,1400.0,210.0,84.0,56.0,1680.0
32,3,0,1149.0,172.35,68.94,45.96,1378.8
22,3,0,1575.25,236.288,94.515,63.01,1890.302
